Course number,Course title,Units,Type,Section,Session,Time,Days,Seats,Registered,Instructor,Term,Department,Year,Semester,AY
PPDE-645,Financial Management of Nonprofit Organizations,4.0,Lecture,50908R,60.0,6:00-9:20pm,Wednesday,26.0,23.0,Linda Sanner,20203,PPDE,2020,F,AY21
PPDE-646,Grant Writing Practicum,2.0,Lecture,50905R,61.0,TBA,,26.0,18.0,Kimberly Tso,20203,PPDE,2020,F,AY21
PPDE-648,Performance Management,4.0,Lecture,50910R,60.0,2:00-5:20pm,Thursday,32.0,11.0,John Drake,20203,PPDE,2020,F,AY21
PPDE-649,"International Development NGOs: Theory, Policy and Manageme",4.0,Lecture,50914R,60.0,6:00-9:20pm,Monday,20.0,14.0,Rym Kaki,20203,PPDE,2020,F,AY21
PPDE-662,China from a US Policy Perspective,4.0,Lecture,50911R,60.0,6:00-9:20pm,Thursday,32.0,27.0,Eric Heikkila,20203,PPDE,2020,F,AY21
PPDE-668,Applied Econometrics for Program Evaluation,4.0,Lecture,50912D,60.0,2:00-5:20pm,Tuesday,32.0,27.0,T.J. Mccarthy,20203,PPDE,2020,F,AY21
PPDE-668,Applied Econometrics for Program Evaluation,4.0,Lecture,50917D,60.0,2:00-5:20pm,Wednesday,32.0,28.0,T.J. Mccarthy,20203,PPDE,2020,F,AY21
PPDE-669,U.S. Education Policy,4.0,Lecture,50922R,60.0,6:00-9:20pm,Tuesday,32.0,12.0,Kendrick Davis,20203,PPDE,2020,F,AY21
PLUS-650,Public Policy and Globalization,4.0,Lecture,51555D,60.0,6:00-9:50pm,Thursday,18.0,15.0,Michael Thom,20203,PLUS,2020,F,AY21
PLUS-660,Economics of a Productive Development - A Public/Private Per,3.0,Lecture,51540D,919.0,5:30-6:45pm,Wednesday,25.0,18.0,Allan Kotin Alon Kraft,20203,PLUS,2020,F,AY21
PLUS-660,Economics of a Productive Development - A Public/Private Per,3.0,Lecture,51541D,919.0,5:30-6:45pm,Monday,25.0,20.0,John Perfitt,20203,PLUS,2020,F,AY21
PLUS-661,Politics and Process of Urban Development,2.0,Lecture,51543D,919.0,5:30-6:30pm,Thursday,25.0,18.0,Nashia Lalani,20203,PLUS,2020,F,AY21
PLUS-661,Politics and Process of Urban Development,2.0,Lecture,51544D,919.0,5:30-6:30pm,Tuesday,25.0,20.0,Clifford Graves,20203,PLUS,2020,F,AY21
PLUS-662,Planning and Development Case Study,1.0,Lecture,51530D,545.0,TBA,,25.0,17.0,Sherry Okun-Rudnak,20203,PLUS,2020,F,AY21
PLUS-662,Planning and Development Case Study,1.0,Lecture,51534D,545.0,TBA,,25.0,17.0,Brandon McCall,20203,PLUS,2020,F,AY21
PLUS-662,Planning and Development Case Study,1.0,Lecture,51568D,545.0,TBA,,25.0,17.0,Allan Kotin,20203,PLUS,2020,F,AY21
PLUS-663,Designing Livable Environments I,1.0,Lecture,51531D,545.0,TBA,,25.0,18.0,Elizabeth Falletta,20203,PLUS,2020,F,AY21
PLUS-663,Designing Livable Environments I,1.0,Lecture,51536D,545.0,TBA,,25.0,18.0,Luciana Varkulja,20203,PLUS,2020,F,AY21
PLUS-663,Designing Livable Environments I,1.0,Lecture,51569D,545.0,TBA,,25.0,17.0,Meaghan Pohl,20203,PLUS,2020,F,AY21
PLUS-664,Urban Political Economy and Urban Development,2.0,Lecture,51546D,919.0,5:30-6:30pm,Monday,25.0,17.0,Nicole Kuklok-Waldman,20203,PLUS,2020,F,AY21
PLUS-665,Economics for a Productive City,3.0,Lecture,51548D,919.0,5:30-6:45pm,Wednesday,25.0,20.0,Christine Cooper,20203,PLUS,2020,F,AY21
PLUS-667,Effective Engagement with Stakeholders,3.0,Lecture,51560D,919.0,5:30-6:45pm,Wednesday,25.0,11.0,Katherine Cole,20203,PLUS,2020,F,AY21
PLUS-667,Effective Engagement with Stakeholders,3.0,Lecture,51561D,919.0,5:30-6:45pm,Monday,25.0,14.0,Katherine Perez,20203,PLUS,2020,F,AY21
PLUS-668,Big Data for Planning and Development,2.0,Lecture,51562D,919.0,5:30-6:30pm,Thursday,25.0,11.0,Andrzej Rutkowski,20203,PLUS,2020,F,AY21
PLUS-668,Big Data for Planning and Development,2.0,Lecture,51563D,919.0,5:30-6:30pm,Tuesday,25.0,14.0,John Cho,20203,PLUS,2020,F,AY21
PLUS-669,Designing Livable Environments II,1.0,Lecture,51532D,545.0,TBA,,25.0,14.0,Elizabeth Falletta,20203,PLUS,2020,F,AY21
PLUS-669,Designing Livable Environments II,1.0,Lecture,51537D,545.0,TBA,,25.0,17.0,Catherine Saez,20203,PLUS,2020,F,AY21
PLUS-670,Communicating Data for Planning and Development,1.0,Lecture,51533D,545.0,TBA,,50.0,14.0,Dowell Myers,20203,PLUS,2020,F,AY21
PLUS-670,Communicating Data for Planning and Development,1.0,Lecture,51538D,545.0,TBA,,17.0,17.0,Dowell Myers,20203,PLUS,2020,F,AY21
PLUS-671,Leading a Collaborative City,4.0,Lecture,51564D,919.0,5:30-8:20pm,Tuesday,25.0,13.0,Erica Jacquez,20203,PLUS,2020,F,AY21
PLUS-671,Leading a Collaborative City,4.0,Lecture,51565D,919.0,5:30-8:20pm,Monday,25.0,15.0,Frank Zerunyan,20203,PLUS,2020,F,AY21
PLUS-672,Integrating Concepts for Action,1.0,Lecture,51566D,919.0,5:30-6:30pm,Wednesday,25.0,14.0,Nashia Lalani,20203,PLUS,2020,F,AY21
PLUS-672,Integrating Concepts for Action,1.0,Lecture,51567D,919.0,5:30-6:30pm,Wednesday,25.0,14.0,Christopher Koontz,20203,PLUS,2020,F,AY21
PLUS-694a,"Planning, Design and Development Professional Dissertation",2.0,Lecture,51550D,60.0,TBA,,20.0,10.0,Deborah Natoli,20203,PLUS,2020,F,AY21
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0,Lecture,51552D,1.0,-,,20.0,3.0,Deborah Natoli,20203,PLUS,2020,F,AY21
RED-325,Introduction to Finance in Cities,4.0,Lecture,51669D,60.0,4:00-5:50pm,"Mon, Wed",30.0,12.0,John Loper,20203,RED,2020,F,AY21
RED-362,Real Estate Development Fundamentals,4.0,Lecture,51650R,60.0,8:00-9:50am,"Tue, Thu",40.0,27.0,Jorge De la Roca,20203,RED,2020,F,AY21
RED-362,Real Estate Development Fundamentals,4.0,Lecture,51651R,60.0,12:00-1:50pm,"Tue, Thu",40.0,39.0,Jorge De la Roca,20203,RED,2020,F,AY21
RED-375,Real Estate Development Analysis,4.0,Lecture,51644R,60.0,12:00-1:50pm,"Mon, Wed",27.0,26.0,Moussa Diop,20203,RED,2020,F,AY21
RED-375,Real Estate Development Analysis,4.0,Lecture,51652R,60.0,8:00-9:50am,"Mon, Wed",25.0,20.0,Moussa Diop,20203,RED,2020,F,AY21
RED-375,Real Estate Development Analysis,4.0,Lecture,51653R,60.0,8:30-11:50am,Friday,25.0,25.0,John Loper,20203,RED,2020,F,AY21
RED-398,Shaping Cities Through Real Estate,"2.0-4.0 units, max 8",,,,,,,,,20203,RED,2020,F,AY21
RED-398,Residential Properties,4.0,Lecture,51662R,60.0,6:00-9:20pm,Monday,30.0,29.0,Aleks Baharlo,20203,RED,2020,F,AY21
RED-398,Retail Properties,4.0,Lecture,51663R,60.0,6:00-9:20pm,Thursday,30.0,30.0,Bret Nielsen,20203,RED,2020,F,AY21
RED-417,History of Planning and Development,4.0,Lecture,51654R,60.0,10:00-11:50am,"Tue, Thu",45.0,36.0,Cara Mullio,20203,RED,2020,F,AY21
RED-417,History of Planning and Development,4.0,Lecture,51655R,60.0,2:00-3:50pm,"Tue, Thu",45.0,39.0,Todd Gish,20203,RED,2020,F,AY21
RED-417,History of Planning and Development,4.0,Lecture,51666R,60.0,6:00-9:20pm,Wednesday,45.0,45.0,Clark Taylor,20203,RED,2020,F,AY21
RED-425,Designing Livable Communities,4.0,Lecture,51656R,60.0,12:00-1:50pm,"Mon, Wed",25.0,25.0,Elizabeth Falletta,20203,RED,2020,F,AY21
RED-425,Designing Livable Communities,4.0,Lecture,51657R,60.0,6:00-9:20pm,Monday,25.0,23.0,Emily Taylor,20203,RED,2020,F,AY21
RED-425,Designing Livable Communities,4.0,Lecture,51664R,60.0,6:00-9:20pm,Thursday,25.0,24.0,Joseph Lutz,20203,RED,2020,F,AY21
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51658R,60.0,6:00-9:20pm,Monday,25.0,19.0,Chris Macke,20203,RED,2020,F,AY21
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51659R,60.0,2:00-3:50pm,"Tue, Thu",25.0,25.0,Marylynne Boorn,20203,RED,2020,F,AY21
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51660R,60.0,6:00-9:20pm,Wednesday,28.0,19.0,Christian Redfearn,20203,RED,2020,F,AY21
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51665R,60.0,2:00-3:50pm,"Tue, Thu",28.0,28.0,Spencer Couts,20203,RED,2020,F,AY21
RED-509,Market Analysis for Real Estate,4.0,Lecture,51600D,38.0,6:00-9:30pm,Tuesday,37.0,33.0,Marylynne Boorn,20203,RED,2020,F,AY21
RED-510,Real Estate Practice and Principles,4.0,Lecture,51602R,38.0,6:00-9:30pm,Monday,30.0,28.0,Joel Bryant,20203,RED,2020,F,AY21
RED-511,Foundations of Real Estate Analysis,4.0,Lecture,51603R,38.0,6:00-9:20pm,Monday,30.0,17.0,John Loper,20203,RED,2020,F,AY21
RED-542,Finance of Real Estate Development,3.0,Lecture,51605D,38.0,6:00-8:50pm,Thursday,25.0,16.0,Spencer Couts,20203,RED,2020,F,AY21
RED-542,Finance of Real Estate Development,3.0,Lab,51606R,38.0,4:00-5:50pm,Thursday,25.0,16.0,Iain Gulin,20203,RED,2020,F,AY21
RED-544,Real Estate Capital Markets,2.0,Lecture,51607D,38.0,6:30-8:20pm,Wednesday,50.0,33.0,Shlomi Ronen,20203,RED,2020,F,AY21
RED-551,The Approval Process,4.0,Lecture,51608D,38.0,8:30-11:50am,Thursday,30.0,17.0,Nicole Kuklok-Waldman Donna Shen Tripp,20203,RED,2020,F,AY21
RED-562,Legal Issues in Real Estate Development,4.0,Lecture,51609D,38.0,8:00-9:50am,"Mon, Wed",25.0,19.0,Keith Allen-Niesen,20203,RED,2020,F,AY21
RED-563,Introduction to the Asset Management of Real Estate,2.0,Lecture,51610D,38.0,8:00-9:50am,Tuesday,25.0,25.0,Stanley Iezman,20203,RED,2020,F,AY21
RED-574,Building Typologies,2.0,Lecture,51612D,38.0,4:00-5:50pm,Wednesday,32.0,31.0,Carl Meyer Shawn Godkin,20203,RED,2020,F,AY21
RED-590,Directed Research,1.0-12.0 units,Lecture,51614D,38.0,TBA,,10.0,2.0,Samantha Malisos,20203,RED,2020,F,AY21
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51615D,38.0,6:00-7:50pm,Monday,25.0,15.0,Nam Joe,20203,RED,2020,F,AY21
HMGT-512,Information Technology and Patient Engagement,2.0,Lecture,51711D,820.0,TBA,,35.0,28.0,Darryl Brown,20203,HMGT,2020,F,AY21
HMGT-512,Information Technology and Patient Engagement,2.0,Lecture,51716D,820.0,TBA,,35.0,30.0,Darryl Brown,20203,HMGT,2020,F,AY21
HMGT-512,Information Technology and Patient Engagement,2.0,Lecture,51718D,820.0,TBA,,22.0,10.0,Michael Palacios,20203,HMGT,2020,F,AY21
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,51710D,820.0,TBA,,39.0,35.0,Lisa Ozaeta,20203,HMGT,2020,F,AY21
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,51717D,820.0,TBA,,15.0,13.0,Lisa Ozaeta,20203,HMGT,2020,F,AY21
HMGT-565,Managing the Organization's Financial Health,4.0,Lecture,51720D,820.0,TBA,,25.0,19.0,Alice Chen,20203,HMGT,2020,F,AY21
HMGT-565,Managing the Organization's Financial Health,4.0,Lecture,51722D,820.0,TBA,,15.0,9.0,Alice Chen,20203,HMGT,2020,F,AY21
HMGT-570,Strategic Management,4.0,Lecture,51712D,820.0,TBA,,38.0,28.0,Michael Harris,20203,HMGT,2020,F,AY21
HMGT-570,Strategic Management,4.0,Lecture,51713D,820.0,TBA,,30.0,18.0,Victor Pena,20203,HMGT,2020,F,AY21
HMGT-570,Strategic Management,4.0,Lecture,51714D,820.0,TBA,,30.0,14.0,Stanley Augustine,20203,HMGT,2020,F,AY21
HMGT-575,Managing and Improving Health,4.0,Lecture,51723D,820.0,TBA,,28.0,23.0,Glenn Melnick,20203,HMGT,2020,F,AY21
HMGT-575,Managing and Improving Health,4.0,Lecture,51724D,820.0,TBA,,30.0,11.0,Glenn Melnick,20203,HMGT,2020,F,AY21
HMGT-600,Managing Risk,2.0,Lecture,51726D,820.0,TBA,,37.0,36.0,Michael Harris,20203,HMGT,2020,F,AY21
HMGT-600,Managing Risk,2.0,Lecture,51727D,820.0,TBA,,20.0,8.0,Michael Harris,20203,HMGT,2020,F,AY21
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51395D,596.0,TBA,,30.0,29.0,Aggie Afarinesh,20202,PPD,2020,SU,AY21
PPD-500,Intersectoral Leadership,2.0,Lecture,51469D,593.0,TBA,,20.0,5.0,Logan O'Shaugnessy,20202,PPD,2020,SU,AY21
PPD-503,Economics for Public Policy,4.0,Lecture,51202D,59.0,5:30-7:35pm,"Mon, Wed",53.0,48.0,T.J. Mccarthy,20202,PPD,2020,SU,AY21
PPD-503,Economics for Public Policy,4.0,Lecture,51460D,593.0,TBA,,50.0,27.0,Brandon De Bruhl,20202,PPD,2020,SU,AY21
PPD-504,Essential Statistics for Public Management,2.0,Lecture,51396D,596.0,6:00-8:30pm,Tuesday,29.0,26.0,Mark Phillips,20202,PPD,2020,SU,AY21
PPD-504,Essential Statistics for Public Management,2.0,Lecture,51461D,593.0,TBA,,25.0,19.0,John Calanni,20202,PPD,2020,SU,AY21
PPD-511,Health Information Systems,2.0,Lecture,51303D,541.0,6:00-7:50pm,Tuesday,30.0,29.0,Matthew Lazari,20202,PPD,2020,SU,AY21
PPD-511,Health Information Systems,2.0,Lecture,51305D,541.0,6:00-7:50pm,Thursday,30.0,21.0,Matthew Lazari,20202,PPD,2020,SU,AY21
PPD-517,Concepts and Practices in Managing Health Care Organizations,2.0,Lecture,51317D,541.0,6:00-7:50pm,Monday,30.0,30.0,Philip Dalton,20202,PPD,2020,SU,AY21
PPD-517,Concepts and Practices in Managing Health Care Organizations,2.0,Lecture,51319D,541.0,6:00-7:50pm,Wednesday,30.0,24.0,Philip Dalton,20202,PPD,2020,SU,AY21
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51462D,593.0,TBA,,50.0,33.0,Matthew Wheeler Cornelious Burke,20202,PPD,2020,SU,AY21
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51463D,593.0,TBA,,40.0,20.0,Juliet Musso,20202,PPD,2020,SU,AY21
PPD-542,Policy and Program Evaluation,4.0,Lecture,51307R,541.0,TBA,,28.0,26.0,Lois Takahashi,20202,PPD,2020,SU,AY21
PPD-546,Capstone in Public Administration,4.0,Lecture,51309D,541.0,TBA,,24.0,18.0,Nicholas Cain,20202,PPD,2020,SU,AY21
PPD-546,Capstone in Public Administration,4.0,Lecture,51464D,593.0,TBA,,40.0,27.0,Dr. Dora Kingsley Vertenten,20202,PPD,2020,SU,AY21
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51404D,511.0,TBA,,29.0,27.0,Lois Takahashi,20202,PPD,2020,SU,AY21
PPD-590,Directed Research,1.0-12.0 units,Lecture,51204D,50.0,TBA,,10.0,2.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-590,Directed Research,1.0-12.0 units,Lecture,51209D,59.0,TBA,,10.0,2.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-590,Directed Research,1.0-12.0 units,Lecture,51213D,51.0,TBA,,10.0,2.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-590,Directed Research,1.0-12.0 units,Lecture,51220D,51.0,TBA,,10.0,1.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-590,Directed Research,1.0-12.0 units,Lecture,51471D,593.0,TBA,,2.0,1.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20202,PPD,2020,SU,AY21
PPD-599,Government Regulation: Theory and Practice,4.0,Lecture,51214R,59.0,5:00-9:35pm,Wednesday,25.0,13.0,Michael Thom,20202,PPD,2020,SU,AY21
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51778D,820.0,TBA,,30.0,20.0,Lisa Ozaeta,20202,PPD,2020,SU,AY21
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51779D,820.0,TBA,,30.0,27.0,Lisa Ozaeta,20202,PPD,2020,SU,AY21
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51780D,820.0,TBA,,30.0,29.0,Lisa Ozaeta,20202,PPD,2020,SU,AY21
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51781D,820.0,TBA,,25.0,11.0,Lisa Ozaeta,20202,PPD,2020,SU,AY21
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51782D,820.0,TBA,,25.0,18.0,Stanley Augustine,20202,PPD,2020,SU,AY21
PPD-613b,"Policy, Planning, and Development International Laboratory","3.0 units, max 6",Lecture,51333R,542.0,TBA,,25.0,6.0,Frank Zerunyan,20202,PPD,2020,SU,AY21
PPD-628,Urban Planning and Social Policy,4.0,Lecture,51465D,593.0,TBA,,25.0,20.0,William Leach,20202,PPD,2020,SU,AY21
PPD-642,Strategic Leadership of Organizations,4.0,Lecture,51451D,533.0,TBA,,24.0,24.0,Carol Geffner,20202,PPD,2020,SU,AY21
PPD-658,Advocacy in Public Administration,4.0,Lecture,51402D,511.0,TBA,,28.0,23.0,Matthew Wheeler,20202,PPD,2020,SU,AY21
PPD-665,Contemporary Issues in Philanthropy,4.0,Lecture,51270R,541.0,TBA,,26.0,21.0,Jim Ferris,20202,PPD,2020,SU,AY21
PPD-673,Strategic Planning in the Public Sector,4.0,Lecture,51330R,541.0,6:00-9:20pm,Tuesday,22.0,19.0,Rick Culley,20202,PPD,2020,SU,AY21
PPD-673,Strategic Planning in the Public Sector,4.0,Lecture,51466D,593.0,TBA,,25.0,7.0,Tara Blanc,20202,PPD,2020,SU,AY21
PPD-684,Leadership Development in the Public and Nonprofit Sectors,2.0,Lecture,51215R,59.0,6:00-8:05pm,Thursday,21.0,16.0,Frederick Owusu,20202,PPD,2020,SU,AY21
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51201D,50.0,TBA,,20.0,1.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51203D,51.0,TBA,,20.0,2.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51211D,59.0,TBA,,15.0,12.0,Samantha Malisos,20202,PPD,2020,SU,AY21
PPDE-628,Introduction to Lean Health Care,2.0,Lecture,51052R,541.0,8:00-9:50pm,Monday,20.0,11.0,Trent Lim,20202,PPDE,2020,SU,AY21
PPDE-648,Performance Management,4.0,Lecture,51072D,593.0,TBA,,40.0,14.0,Paul Bentley,20202,PPDE,2020,SU,AY21
PLUS-660,Economics of a Productive Development - A Public/Private Per,3.0,Lecture,51551D,919.0,5:30-6:45pm,Monday,25.0,17.0,Sherry Okun-Rudnak,20202,PLUS,2020,SU,AY21
PLUS-661,Politics and Process of Urban Development,2.0,Lecture,51553D,919.0,5:30-6:30pm,Wednesday,25.0,17.0,Clifford Graves,20202,PLUS,2020,SU,AY21
PLUS-664,Urban Political Economy and Urban Development,2.0,Lecture,51554D,919.0,5:30-6:30pm,Monday,25.0,14.0,Donald Spivack,20202,PLUS,2020,SU,AY21
PLUS-664,Urban Political Economy and Urban Development,2.0,Lecture,51555D,919.0,5:30-6:30pm,Wednesday,25.0,11.0,Donald Spivack,20202,PLUS,2020,SU,AY21
PLUS-665,Economics for a Productive City,3.0,Lecture,51556D,919.0,5:30-6:45pm,Tuesday,25.0,12.0,Ralph Mclaughlin,20202,PLUS,2020,SU,AY21
PLUS-665,Economics for a Productive City,3.0,Lecture,51557D,919.0,5:30-6:45pm,Wednesday,25.0,14.0,Marlon Boarnet,20202,PLUS,2020,SU,AY21
PLUS-667,Effective Engagement with Stakeholders,3.0,Lecture,51558D,919.0,5:30-6:45pm,Monday,25.0,14.0,La Mikia Castillo,20202,PLUS,2020,SU,AY21
PLUS-667,Effective Engagement with Stakeholders,3.0,Lecture,51559D,919.0,5:30-6:45pm,Wednesday,25.0,14.0,Katherine Perez,20202,PLUS,2020,SU,AY21
PLUS-668,Big Data for Planning and Development,2.0,Lecture,51560D,919.0,5:30-6:30pm,Tuesday,25.0,14.0,Joongkoo Cho,20202,PLUS,2020,SU,AY21
PLUS-668,Big Data for Planning and Development,2.0,Lecture,51561D,919.0,5:30-6:30pm,Thursday,25.0,15.0,Andrzej Rutkowski,20202,PLUS,2020,SU,AY21
PLUS-671,Leading a Collaborative City,4.0,Lecture,51562D,919.0,5:30-7:00pm,Thursday,25.0,23.0,Frank Zerunyan,20202,PLUS,2020,SU,AY21
PLUS-672,Integrating Concepts for Action,1.0,Lecture,51563D,919.0,5:30-6:15pm,Tuesday,25.0,14.0,Nashia Lalani,20202,PLUS,2020,SU,AY21
PLUS-672,Integrating Concepts for Action,1.0,Lecture,51564D,919.0,5:30-6:15pm,Wednesday,25.0,9.0,Christopher Koontz,20202,PLUS,2020,SU,AY21
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51650R,55.0,6:00-9:20pm,"Mon, Wed",35.0,34.0,Brian Miller,20202,RED,2020,SU,AY21
RED-541,Finance Fundamentals for Real Estate Development,2.0,Lecture,51600D,531.0,6:00-8:50pm,Monday,20.0,9.0,Terri Dickerhoff,20202,RED,2020,SU,AY21
RED-542,Finance of Real Estate Development,3.0,Lecture,51602D,531.0,2:00-3:50pm,"Mon, Wed",30.0,18.0,Christian Redfearn,20202,RED,2020,SU,AY21
RED-542,Finance of Real Estate Development,3.0,Lab,51603R,531.0,4:00-5:50pm,Wednesday,30.0,18.0,Iain Gulin,20202,RED,2020,SU,AY21
RED-547,Project Management and Construction,2.0,Lecture,51604D,531.0,6:00-8:50pm,Wednesday,25.0,15.0,Dennis Watsabaugh,20202,RED,2020,SU,AY21
RED-547,Project Management and Construction,2.0,Lecture,51605D,531.0,6:00-8:50pm,Tuesday,25.0,22.0,Dennis Watsabaugh,20202,RED,2020,SU,AY21
RED-551,The Approval Process,4.0,Lecture,51606D,531.0,6:00-8:50pm,"Tue, Thu",30.0,14.0,Allan Kotin Nicole Kuklok-Waldman,20202,RED,2020,SU,AY21
RED-573,Design History and Criticism,2.0,Lecture,51607D,531.0,2:00-4:50pm,Tuesday,24.0,23.0,Nicholas Zaharov,20202,RED,2020,SU,AY21
RED-573,Design History and Criticism,2.0,Lecture,51608D,531.0,6:00-8:50pm,Wednesday,15.0,9.0,Nicholas Zaharov,20202,RED,2020,SU,AY21
RED-590,Directed Research,1.0-12.0 units,Lecture,51610D,531.0,TBA,,10.0,3.0,Samantha Malisos,20202,RED,2020,SU,AY21
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51611D,531.0,6:00-8:50pm,Monday,35.0,29.0,Richard Vogel,20202,RED,2020,SU,AY21
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,51711D,820.0,TBA,,20.0,8.0,Paul Ginsburg,20202,HMGT,2020,SU,AY21
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,51713D,820.0,TBA,,15.0,8.0,Paul Ginsburg,20202,HMGT,2020,SU,AY21
HMGT-600,Managing Risk,2.0,Lecture,51724D,820.0,TBA,,24.0,21.0,Gary Blackard,20202,HMGT,2020,SU,AY21
HMGT-600,Managing Risk,2.0,Lecture,51725D,820.0,TBA,,24.0,19.0,Michael Harris,20202,HMGT,2020,SU,AY21
HMGT-600,Managing Risk,2.0,Lecture,51735D,820.0,TBA,,32.0,29.0,Michael Harris,20202,HMGT,2020,SU,AY21
HMGT-601,Operations Management for Accountability,4.0,Lecture,51717D,820.0,TBA,,31.0,27.0,Victor Pena,20202,HMGT,2020,SU,AY21
HMGT-601,Operations Management for Accountability,4.0,Lecture,51718D,820.0,TBA,,31.0,26.0,Michael Harris,20202,HMGT,2020,SU,AY21
HMGT-601,Operations Management for Accountability,4.0,Lecture,51728D,820.0,TBA,,30.0,17.0,Gregory Chesley,20202,HMGT,2020,SU,AY21
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51715D,820.0,TBA,,30.0,28.0,Joseph Sierra,20202,HMGT,2020,SU,AY21
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51719D,820.0,TBA,,33.0,32.0,Stanley Augustine,20202,HMGT,2020,SU,AY21
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51726D,820.0,TBA,,30.0,29.0,Joseph Sierra,20202,HMGT,2020,SU,AY21
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51716D,820.0,TBA,,30.0,28.0,Sean Johnson,20202,HMGT,2020,SU,AY21
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51727D,820.0,TBA,,30.0,29.0,Sean Johnson,20202,HMGT,2020,SU,AY21
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51730D,820.0,TBA,,30.0,26.0,Gary Blackard,20202,HMGT,2020,SU,AY21
PPD-225,Public Policy and Management,4.0,Lecture,51100R,1.0,12:00-1:50pm,"Mon, Wed",55.0,54.0,Janna Rezaee,20201,PPD,2020,SP,AY20
PPD-225,Public Policy and Management,4.0,Lecture,51116R,1.0,6:00-9:20pm,Wednesday,55.0,45.0,Shane Phillips,20201,PPD,2020,SP,AY20
PPD-240g,Citizenship and Public Ethics,4.0,Lecture,51110D,1.0,12:00-1:50pm,"Tue, Thu",50.0,49.0,Grace Bahng,20201,PPD,2020,SP,AY20
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51106D,1.0,10:00-11:50am,"Mon, Wed",62.0,63.0,Lisa Schweitzer,20201,PPD,2020,SP,AY20
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51142D,1.0,4:00-5:50pm,"Mon, Wed",80.0,77.0,Dowell Myers,20201,PPD,2020,SP,AY20
PPD-300,Social Justice Issues in Public Policy and Urban Planning .,4.0,Lecture,51111R,1.0,4:00-5:50pm,"Tue, Thu",40.0,38.0,Lavonna Lewis,20201,PPD,2020,SP,AY20
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51104D,1.0,6:30-8:20pm,Wednesday,30.0,27.0,Aggie Afarinesh,20201,PPD,2020,SP,AY20
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51150D,1.0,6:30-8:20pm,Tuesday,34.0,34.0,Lauren Opgenorth,20201,PPD,2020,SP,AY20
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51105R,1.0,10:00-11:50am,"Tue, Thu",25.0,25.0,Julie Zissimopoulos,20201,PPD,2020,SP,AY20
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51107R,1.0,2:00-3:50pm,"Mon, Wed",25.0,27.0,Emma Aguila Vega,20201,PPD,2020,SP,AY20
