name,title,authors,publication_info,citation,year,link,fields,type
Julie Marsh,The impact of turnaround reform on student outcomes: Evidence and insights from the Los Angeles Unified School District,"KO Strunk, JA Marsh, AK Hashim, S Bush-Mecenas, T Weinstein","Education Finance and Policy 11 (3), 251-282, 2016",77,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:P5F9QuxV20EC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Who is opposed to Common Core and why?,"MS Polikoff, T Hardaway, JA Marsh, DN Plank","Educational Researcher 45 (4), 263-266, 2016",42,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:UxriW0iASnsC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,The best laid plans: An examination of school plan quality and implementation in a school improvement initiative,"KO Strunk, JA Marsh, SC Bush-Mecenas, MR Duque","Educational Administration Quarterly 52 (2), 259-309, 2016",115,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:CHSYGLWDkRkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Trickle-Down Accountability.,"JA Marsh, CC Farrell, M Bertrand","Educational Policy 30 (2), 2016",,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:ODE9OILHJdcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Description', 'Scholar articles']",Journal
Julie Marsh,Trickle-down accountability: How middle school teachers engage students in data use,"JA Marsh, CC Farrell, M Bertrand","Educational Policy 30 (2), 243-280, 2016",75,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:yD5IFk8b50cC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Two Years of California's Local Control Funding Formula: Time to Reaffirm the Grand Vision.,"JE Koppich, DC Humphrey, JA Marsh","Policy Analysis for California Education, PACE, 2015",54,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:dshw04ExmUIC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Are We Motivating Students with Data?.,"CC Farrell, JA Marsh, M Bertrand","Educational Leadership 73 (3), 16, 2015",11,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:1sJd4Hv_s6UC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Teachers’ sensemaking of data and implications for equity,"M Bertrand, JA Marsh","American Educational Research Journal 52 (5), 861-893, 2015",269,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:xtRiw3GOFMkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,How leaders can support teachers with data-driven decision making: A framework for understanding capacity building,"JA Marsh, CC Farrell","Educational Management Administration & Leadership 43 (2), 269-289, 2015",444,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:SeFeTyx0c_EC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Using data to alter instructional practice,"JA Marsh, M Bertrand, A Huguet","Teachers College Record 117 (4), 1-40, 2015",251,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:bFI3QPDXJZMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Democratic engagement in district reform: The evolving role of parents in the Los Angeles Public School Choice Initiative,"JA Marsh, KO Strunk, SC Bush-Mecenas, A Huguet","Educational Policy 29 (1), 51-84, 2015",59,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:pyW8ca7W8N0C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Californians and Public Education: Results from the Fourth PACE/USC Rossier Poll.,"M Polikoff, J Marsh, DN Plank, M Hall, T Hardaway, T Le","Policy Analysis for California Education, PACE, 2014",9,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:KxtntwgDAa4C,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Toward a grand vision: Early implementation of California's Local Control Funding Formula,"DC Humphrey, JE Koppich, C Esch, JA Marsh, M Hall, A Campbell, P Petit, ...","Stuart Foundation, 2014",38,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:_xSYboBqXhAC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Julie Marsh,Building teachers’ data-use capacity: Insights from strong and developing coaches,"A Huguet, JA Marsh, CC Farrell","Education Policy Analysis Archives/Archivos Analíticos de Políticas …, 2014",179,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:dfsIfKJdRG4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Portfolio district reform meets school turnaround: Early implementation findings from the Los Angeles Public School Choice Initiative,"JA Marsh, KO Strunk, S Bush","Journal of Educational Administration 51 (4), 498-527, 2013",68,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:lSLTfruPkqcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Recent trends in intergovernmental relations: The resurgence of local actors in education policy,"JA Marsh, P Wohlstetter","Educational Researcher 42 (5), 276-283, 2013",117,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:vV6vV6tmYwMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Incentive pay programs do not affect teacher motivation or reported practices: Results from three randomized studies,"K Yuan, VN Le, DF McCaffrey, JA Marsh, LS Hamilton, BM Stecher, ...","Educational evaluation and policy analysis 35 (1), 3-22, 2013",177,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:hMod-77fHWUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Educational Evaluation and,"MG Springer, K Yuan, VN Le, DF McCaffrey, JA Marsh, LS Hamilton, ...",,3,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:M7yex6snE4oC,"['Authors', 'Publication date', 'Description', 'Total citations', 'Scholar articles']",Other
Julie Marsh,Interventions promoting educators’ use of data: Research insights and gaps,JA Marsh,"Teachers College Record 114 (11), 1-48, 2012",471,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:ULOm3_A8WrAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,The Efficacy of the Los Angeles Unified School District Public School Choice Initiative for Student Achievement Outcomes: Evidence from the First Year,"KO Strunk, JA Marsh, A Hashim, S Bush, T Weinstein, WP Hall",,,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:blknAaTinKkC,"['Authors', 'Publication date', 'Description', 'Scholar articles']",Other
Julie Marsh,More Freedom to Spend Less Money: What Happened When California School Districts Gained Spending Flexibility and Budgets Were Cut,"B Katz, B Fuller, M Briggs, BM Stecher, A Waite, B Han, JA Marsh, A Spain, ...","RAND Corporation, 2012",,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:P7Ujq4OLJYoC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Julie Marsh,The micropolitics of implementing a school-based bonus policy: The case of New York City’s compensation committees,J Marsh,"Educational Evaluation and Policy Analysis 34 (2), 164-184, 2012",41,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:iH-uZ7U-co4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,The efficacy of the Los Angeles Unified School District Public School Choice Initiative for student achievement outcomes: Early evidence from the first year,"KO Strunk, JA Marsh, A Hashim, S Bush, T Weinstein","Los Angeles: University of Southern California, 2012",3,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:mB3voiENLucC,"['Authors', 'Publication date', 'Journal', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Deregulating school aid in California: How districts responded to flexibility in Tier 3 categorical funds in 2010-11,"B Stecher, B Fuller, T Timar, J Marsh","technical report, 2012",3,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:BUYA1_V_uYcC,"['Authors', 'Publication date', 'Publisher', 'Total citations', 'Scholar articles']",Book
Julie Marsh,Reading coach quality: Findings from Florida middle schools,"JA Marsh, JS McCombs, F Martorell","Literacy Research and Instruction 51 (1), 1-26, 2012",71,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:4JMBOYKVnBMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,What are achievement gains worth—to teachers?,"JA Marsh, DF McCaffrey","Phi Delta Kappan 93 (4), 52-56, 2011",14,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:M3ejUd6NZC8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,A Big Apple for Educators: New York City's Experiment with Schoolwide Performance Bonuses: Final Evaluation Report,"MG Springer, S Epstein, DF McCaffrey, J Koppich, K Yuan, JA Marsh, ...","RAND Corporation, 2011",,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:gVv57TyPmFsC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Julie Marsh,A big apple for educators: New York City's experiment with schoolwide performance bonuses: Final evaluation report,"JA Marsh, MG Springer, DF McCaffrey, K Yuan, S Epstein","Rand Corporation, 2011",177,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:eQOLeE2rZwMC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Julie Marsh,Should the Joint Medical Education and Training Campus Have an Office of Institutional Research?,"JA Marsh, HJ Thie, SN Kirby","RAND Corporation, 2011",,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:F9fV5C73w3QC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Julie Marsh,"Deregulating School Aid in California: How 10 Districts Responded to Fiscal Flexibility, 2009-2010. Research Report Number 2.","B Fuller, JA Marsh, BM Stecher, T Timar","RAND Corporation, 2011",10,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:mVmsd5A6BfQC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Developing Custodians of Care: Military Medical Leadership,"N Xia, JA Marsh, HJ Thie, JM Sollinger, JS McCombs, SN Kirby","RAND Corporation, 2011",,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:a3BOlSfXSfwC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Julie Marsh,Establishing a research and evaluation capability for the Joint Medical Education and Training Campus,"SN Kirby, JA Marsh, HJ Thie","Rand Health Quarterly 1 (2), 2011",3,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:_Qo2XoVZTnwC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,"Developing military health care leaders: insights from the military, civilian, and government sectors","SN Kirby, JA Marsh, JS McCombs, HJ Thie, N Xia, JM Sollinger","Rand Health Quarterly 1 (1), 2011",10,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:4TOpqqG69KYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,How instructional coaches support data-driven decision making: Policy implementation and effects in Florida middle schools,"JA Marsh, J Sloan McCombs, F Martorell","Educational policy 24 (6), 872-907, 2010",351,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:zYLM7Y9cAGgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Linking reading coaches and student achievement: Evidence from Florida middle schools,"JR Lockwood, JS McCombs, J Marsh","Educational Evaluation and Policy Analysis 32 (3), 372-388, 2010",138,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:YsMSGLbcyi4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Julie Marsh,Ending social promotion without leaving children behind: The case of new york city,"A Crego, N Xia, CM Setodji, VN Le, JA Marsh, D Gershwin, GS Ikemoto, ...","RAND Corporation, 2009",3,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33RBwDkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=33RBwDkAAAAJ:LhH-TYMQEocC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
