name,title,year,citation,link,publisher,type
Eric Heikkila,An integrated model of formal and informal housing sectors,2014,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:GnPB-g6toBAC,Springer Berlin Heidelberg,Journal
Eric Heikkila,Housing as a Tool for Reviving the Crisis-Hit Economies in Southeast Asia,2016,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:-f6ydRqryjwC,Routledge,Part of Book
Eric Heikkila,Adaptation to flooding in urban areas: An economic primer,2014,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:SeFeTyx0c_EC,Sage Publications,Journal
Eric Heikkila,"The Oxford Handbook of Urban Planning, edited by Rachel Weber and Randall Crane. 2012. New York, New York: Oxford University Press. 864+ xi. ISBN 978–0195374995. $175.",2013,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:pqnbT2bcN3wC,,Journal
Eric Heikkila,Beijing: Lost in Translation?,2011,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:_kc_bZDykSQC,"Locke Science Publishing Co., Inc.",Journal
Eric Heikkila,Environmentalism with Chinese characteristics? Urban river revitalization in Foshan,2011,19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:hFOr9nPyWt4C,Taylor & Francis Group,Journal
Eric Heikkila,Seven prototypical Chinese cities,2014,33,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:g5m5HwL7SMYC,Sage Publications,Journal
Eric Heikkila,Can Land Use Regulation Be Smarter? Planners’ Role in the Informal Housing Challenge,2023,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:p2g8aNsByqUC,SAGE Publications,Journal
Eric Heikkila,An information perspective on path dependence,2011,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:4TOpqqG69KYC,Cambridge University Press,Journal
Eric Heikkila,13. Identity and inequality in planning: implications for regional development,2011,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:isC4tDSrTZIC,Edward Elgar Publishing,Journal
Eric Heikkila,Fujita and Ogawa revisited: an agent-based modeling approach,2009,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:ULOm3_A8WrAC,SAGE Publications,Journal
Eric Heikkila,"Economic development in the shadow of Angkor Wat: Meaning, legitimation, and myth",2010,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:j3f4tGmQtD8C,SAGE Publications,Journal
Eric Heikkila,A Bird's-Eye View: Cities in East and Southeast Asia,2008,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:qxL8FJ1GzNcC,,Journal
Eric Heikkila,Initiating a Sea Change East of Korea,2005,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:9ZlFYXVOiuMC,,Journal
Eric Heikkila,From Urban Enclave to Ethnic Suburb: New Asian Communities in Pacific Rim Countries edited by Wei Li,2008,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:maZDTaKrznsC,Blackwell Publishing Inc,Journal
Eric Heikkila,Adjusting spatial-entropy measures for scale and resolution effects,2006,21,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:hqOjcs7Dif8C,SAGE Publications,Journal
Eric Heikkila,Entropy and Space,2005,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:JV2RwH3_ST0C,"Lingqian Hu, School of",Other
Eric Heikkila,Reinventing Korea,2005,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:mVmsd5A6BfQC,Research Institute for International Affairs,Journal
Eric Heikkila,Regional Realities and Global Ambitions,2004,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:fQNAKQ3IYiAC,,Journal
Eric Heikkila,What is the nature of the 21st century city?,2004,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:ufrVoPGSRksC,Taylor and Francis Ltd,Journal
Eric Heikkila,REINVENTING KOREA 27,2005,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:sSrBHYA8nusC,Research Institute for International Affairs,Journal
Eric Heikkila,Exploring the dual dichotomy within urban geography: An application of fuzzy urban sets,2010,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:aqlVkmm33-oC,Taylor & Francis,Journal
Eric Heikkila,Fuzzy urban sets: Theory and application to desakota regions in China,2003,55,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:UeHWp8X0CEIC,SAGE Publications,Journal
Eric Heikkila,Southern California and the World,2002,9,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:5nxA0vEk-isC,Praeger,Other
Eric Heikkila,"Regional Development in China: States, Globalization, and Inequality/China's Spatial Economic Development: Restless Landscapes in the lower Yangzi Delta",2003,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:7PzlFSSx8tAC,Taylor & Francis Inc.,Journal
Eric Heikkila,Seoul: regional realities and global ambitions,2002,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:UebtZRa9Y70C,,Journal
Eric Heikkila,Fuzzy Urban Systems,2001,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:4JMBOYKVnBMC,,Other
Eric Heikkila,Three questions regarding urbanization in China,2007,106,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:IjCSPb-OGe4C,Sage Publications,Journal
Eric Heikkila,"Orange county, java: Hybridity, social dualism and an imagined west",2002,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:bFI3QPDXJZMC,,Journal
Eric Heikkila,China's spatial economic development: Restless landscapes in the lower Yangzi Delta,2003,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:ldfaerwXgEUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Journal
Eric Heikkila,The fuzzy logic of accessibility,2000,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:8k81kl-MbHgC,Springer Berlin Heidelberg,Part of Book
Eric Heikkila,Accessibility and Membership in “Fuzzy Clubs”,1998,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:M3ejUd6NZC8C,,Journal
Eric Heikkila,The economics of planning,2000,100,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:d1gkVwhDpl0C,,Journal
Eric Heikkila,The Linkage of Land Price with the Economy Policy Making Failures of the Japanese Government in the 1990s,1999,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:3fE2CSJIrl8C,,Working Paper
Eric Heikkila,From HDI to hdi: A Case Study of Local Planning and Human Development in,1999,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:yD5IFk8b50cC,,Journal
Eric Heikkila,GIS is dead; long live GIS!,1998,61,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:9yKSN-GCB0IC,Taylor & Francis Group,Journal
Eric Heikkila,China and its regions: Economic growth and reform in Chinese provinces,2003,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:2P1L_qKh6hAC,SPRINGER-VERLAG,Journal
Eric Heikkila,East Asia after 1997: Two alternative scenarios,1997,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:4DMP91E08xMC,Taylor & Francis Group,Journal
Eric Heikkila,Rethinking fiscal impacts,1997,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:WF5omc3nYNoC,Sage Publications,Journal
Eric Heikkila,Microeconomics and Planning: Using Simple Diagrams to Illustrate the Economics of Traffic Congestion,1994,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:MXK_kJrjxJIC,Sage Publications,Journal
Eric Heikkila,NAFTA and Canadian ports,1995,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:QIV2ME_5wuYC,Taylor & Francis Ltd.,Journal
Eric Heikkila,Information Footpaths: Grassroots Technology for Local Economic Development,1994,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:k_IJM867U9cC,,Journal
Eric Heikkila,Are municipalities Tieboutian clubs?,1996,115,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:u-x6o8ySG0sC,North-Holland,Journal
Eric Heikkila,A Model of Regional Development with an Application to Taiwan,1995,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:HDshCWvjkbEC,Blackwell Publishing Ltd,Journal
Eric Heikkila,Housing as a means of sustainable economic recovery in southeast Asia,1999,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:KlAtU1dfN6UC,Blackwell Publishers Ltd,Journal
Eric Heikkila,Calculating fiscal impacts where spatial effects are present,1992,25,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:Y0pCki6q_DkC,North-Holland,Journal
Eric Heikkila,Describing urban structure: a factor analysis of Los Angeles,1992,19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:eQOLeE2rZwMC,Blackwell Publishing Ltd,Journal
Eric Heikkila,"Urban sprawl, density, and accessibility",1992,34,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:qjMakFHDy7sC,Elsevier,Journal
Eric Heikkila,Los Angeles: La-La-Land,1992,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:VOx2b1Wkg3QC,,Journal
Eric Heikkila,Using expert systems to check compliance with municipal building codes,1992,42,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:W7OEmFMy1HYC,Taylor & Francis Group,Journal
Eric Heikkila,Identity and inequality: Race and space in planning,2001,38,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:zYLM7Y9cAGgC,Taylor & Francis,Journal
Eric Heikkila,Confucian planning or planning confusion?,1995,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:LkGwnXOMwfcC,Sage Publications,Journal
Eric Heikkila,A Comment on Accessing Urban Data,1997,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:YOwf2qJgpHMC,GORDON AND BREACH PUBLISHERS,Journal
Eric Heikkila,LEAPING AHEAD,1991,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:bEWYMUwI8FkC,,Journal
Eric Heikkila,Using Expert Systems,1992,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:xtRiw3GOFMkC,,Journal
Eric Heikkila,Nested fiscal impact measures using the new theory of local public goods,1991,24,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:Tyk-4Ss8FVUC,Blackwell Publishing Ltd,Journal
Eric Heikkila,"Steven G. Craig Department of Economics, University of Houston, Houston, TX 77004",1991,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:abG-DnoFyZgC,,Journal
Eric Heikkila,Modeling fiscal impacts using expert GIS: Theory and strategy,1990,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:roLk4NBRz8UC,Pergamon,Journal
Eric Heikkila,Future Directions for EGIS: applications to land use and transportation planning,1990,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:Se3iqnhoufwC,Springer New York,Part of Book
Eric Heikkila,Structuring a national system of ports,1990,14,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:_FxGoFyzp5QC,,Journal
Eric Heikkila,What happened to the CBD-distance gradient?: land values in a policentric city,1989,487,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:u5HHmVD_uO8C,SAGE Publications,Journal
Eric Heikkila,Urban safety in Vancouver: Allocation and production of a congestible public good,1989,45,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:2osOgNQ5qMEC,University of Toronto Press,Journal
Eric Heikkila,"Residential property values, the CBD, and multiple nodes: Further analysis",1990,107,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:70eg2SAEIzsC,SAGE Publications,Journal
Eric Heikkila,GUEST EDITOR'S INTRODUCTION: Towards a Research Agenda for Pacific Rim Cities,1990,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:dhFuZR0502QC,Blackwell Publishing Ltd,Journal
Eric Heikkila,Using simple diagrams to illustrate the economics of land use zoning,1989,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:Zph67rFs4hoC,Sage Publications,Journal
Eric Heikkila,Expert Evaluation of Municipal Revenues and Expenditures by Land Use Category,1988,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:HoB7MX3m0LUC,SAGE Publications,Journal
Eric Heikkila,Housing demand and taxation,1986,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:ZeXyd9-uunAC,,Other
Eric Heikkila,An empirical test of Canadian industrial dualism,1980,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=UiKzYNMAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=UiKzYNMAAAAJ:blknAaTinKkC,,Other
